[2024-04-17 12:45:35][Debug] Driver init
[2024-04-17 12:45:36][Event] =MRA Crawler ver1.0=
[2024-04-17 12:45:42][Debug] Get *https://www.mrashop.de/com/model-based-products/* page
[2024-04-17 12:49:48][Debug] Brand : YAMAHA, Model : XVS 1100 Drag Star, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/xvs-1100-drag-star/alle-bj/
[2024-04-17 12:49:50][Debug] Brand : YAMAHA, Model : XVS 1300 A Midnight Star, Year : BJ 06-, Value : https://www.mrashop.de/com/model-based-products/yamaha/xvs-1300-a-midnight-star/bj-06/
[2024-04-17 12:49:53][Debug] Brand : YAMAHA, Model : XVS 950 Midnight Star, Year : BJ 08-, Value : https://www.mrashop.de/com/model-based-products/yamaha/xvs-950-midnight-star/bj-08/
[2024-04-17 12:49:55][Debug] Brand : YAMAHA, Model : XZ 550 S, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/xz-550-s/alle-bj/
[2024-04-17 12:49:58][Debug] Brand : YAMAHA, Model : YBR 125, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/ybr-125/alle-bj/
[2024-04-17 12:50:00][Debug] Brand : YAMAHA, Model : YBR 250, Year : BJ 07-, Value : https://www.mrashop.de/com/model-based-products/yamaha/ybr-250/bj-07/
[2024-04-17 12:50:02][Debug] Brand : YAMAHA, Model : YP 300 R X-Max, Year : BJ 20-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yp-300-r-x-max/bj-20/
[2024-04-17 12:50:04][Debug] Brand : YAMAHA, Model : YP 400 R X-Max, Year : BJ 13-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yp-400-r-x-max/bj-13/
[2024-04-17 12:50:07][Debug] Brand : YAMAHA, Model : YZF 600 R Thundercat, Year : BJ 96-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-600-r-thundercat/bj-96/
[2024-04-17 12:50:09][Debug] Brand : YAMAHA, Model : YZF 750 R, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-750-r/alle-bj/
[2024-04-17 12:50:11][Debug] Brand : YAMAHA, Model : YZF 750 SP, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-750-sp/alle-bj/
[2024-04-17 12:50:13][Debug] Brand : YAMAHA, Model : YZF 1000 R Thunderace, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-1000-r-thunderace/alle-bj/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 00-01, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-00-01/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 02-03, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-02-03/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 04-06, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-04-06/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 07-08, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-07-08/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 09-14, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-09-14/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 15-19, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-15-19/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 20-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-20/
[2024-04-17 12:50:16][Debug] Brand : YAMAHA, Model : YZF R 1, Year : BJ 98-99, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-1/bj-98-99/
[2024-04-17 12:50:18][Debug] Brand : YAMAHA, Model : YZF R 125, Year : BJ 08-18, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-125/bj-08-18/
[2024-04-17 12:50:18][Debug] Brand : YAMAHA, Model : YZF R 125, Year : BJ 19-22, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-125/bj-19-22/
[2024-04-17 12:50:20][Debug] Brand : YAMAHA, Model : YZF R 25, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-25/alle-bj/
[2024-04-17 12:50:22][Debug] Brand : YAMAHA, Model : YZF R 3, Year : BJ 19-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-3/bj-19/
[2024-04-17 12:50:24][Debug] Brand : YAMAHA, Model : YZF R 3a, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-3a/alle-bj/
[2024-04-17 12:50:27][Debug] Brand : YAMAHA, Model : YZF R 6, Year : BJ 99-02, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-6/bj-99-02/
[2024-04-17 12:50:27][Debug] Brand : YAMAHA, Model : YZF R 6, Year : BJ 03-05, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-6/bj-03-05/
[2024-04-17 12:50:27][Debug] Brand : YAMAHA, Model : YZF R 6, Year : BJ 06-07, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-6/bj-06-07/
[2024-04-17 12:50:27][Debug] Brand : YAMAHA, Model : YZF R 6, Year : BJ 08-16, Value : https://www.mrashop.de/com/cat/index/sCategory/90005901
[2024-04-17 12:50:27][Debug] Brand : YAMAHA, Model : YZF R 6, Year : BJ 17-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-6/bj-17/
[2024-04-17 12:50:27][Debug] Brand : YAMAHA, Model : YZF R 6, Year : BJ 08-16, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-6/bj-08-16/
[2024-04-17 12:50:29][Debug] Brand : YAMAHA, Model : YZF R 7, Year : BJ 21-, Value : https://www.mrashop.de/com/model-based-products/yamaha/yzf-r-7/bj-21/
[2024-04-17 12:50:32][Debug] Brand : ZERO, Model : DS /R, Year : alle BJ, Value : https://www.mrashop.de/com/model-based-products/zero/ds-r/alle-bj/
[2024-04-17 12:50:32][Event] Current maker : YAMAHA, model : FJR 1300, year : BJ 16-
[2024-04-17 12:50:34][Debug] Get *https://www.mrashop.de/com/model-based-products/yamaha/fjr-1300/bj-16/?p=1* page
[2024-04-17 12:50:36][Debug] Get *https://www.mrashop.de/com/model-based-products/yamaha/fjr-1300/bj-16/?p=2* page
[2024-04-17 12:51:04][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/7187/vsa-typ-a-30/19-cm-vario-touring-part-vsa.a-incl.-clamps-all-years?c=90006521* page
[2024-04-17 12:51:09][Debug] Image 'mra-4025066155040_1' download completed
[2024-04-17 12:51:14][Debug] Image 'mra-4025066155040_2' download completed
[2024-04-17 12:51:20][Debug] Image 'mra-4025066155040_3' download completed
[2024-04-17 12:51:24][Debug] Image 'mra-4025066155040_4' download completed
[2024-04-17 12:51:29][Debug] Image 'mra-4025066155040_5' download completed
[2024-04-17 12:51:34][Debug] Image 'mra-4025066155040_6' download completed
[2024-04-17 12:51:39][Debug] Image 'mra-4025066155040_7' download completed
[2024-04-17 12:51:44][Debug] Image 'mra-4025066155040_8' download completed
[2024-04-17 12:51:49][Debug] Image 'mra-4025066155040_9' download completed
[2024-04-17 12:51:54][Debug] Image 'mra-4025066155040_10' download completed
[2024-04-17 12:51:56][Debug] Image 'mra-4025066155040_11' download completed
[2024-04-17 12:51:58][Debug] Image 'mra-4025066155040_12' download completed
[2024-04-17 12:52:01][Event] Product 'VSA-TYP A (30/19 CM) - Vario-Touring-part "VSA.A" incl. clamps all years' information crawling completed
[2024-04-17 12:52:17][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/7189/vsa-typ-b-33/22-cm-vario-touring-part-vsa.b-incl.-clamps-all-years?c=90006521* page
[2024-04-17 12:52:22][Debug] Image 'mra-4025066155125_1' download completed
[2024-04-17 12:52:27][Debug] Image 'mra-4025066155125_2' download completed
[2024-04-17 12:52:33][Debug] Image 'mra-4025066155125_3' download completed
[2024-04-17 12:52:38][Debug] Image 'mra-4025066155125_4' download completed
[2024-04-17 12:52:43][Debug] Image 'mra-4025066155125_5' download completed
[2024-04-17 12:52:48][Debug] Image 'mra-4025066155125_6' download completed
[2024-04-17 12:52:53][Debug] Image 'mra-4025066155125_7' download completed
[2024-04-17 12:52:58][Debug] Image 'mra-4025066155125_8' download completed
[2024-04-17 12:53:03][Debug] Image 'mra-4025066155125_9' download completed
[2024-04-17 12:53:08][Debug] Image 'mra-4025066155125_10' download completed
[2024-04-17 12:53:11][Debug] Image 'mra-4025066155125_11' download completed
[2024-04-17 12:53:13][Debug] Image 'mra-4025066155125_12' download completed
[2024-04-17 12:53:15][Event] Product 'VSA-TYP B (33/22 CM) - Vario-Touring-part "VSA.B" incl. clamps all years' information crawling completed
[2024-04-17 12:53:34][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/7188/vsa-typ-c-30/18-cm-vario-touring-part-vsa-c-incl.-clamps-all-years?c=90006521* page
[2024-04-17 12:53:38][Debug] Image 'mra-4025066157051_1' download completed
[2024-04-17 12:53:43][Debug] Image 'mra-4025066157051_2' download completed
[2024-04-17 12:53:47][Debug] Image 'mra-4025066157051_3' download completed
[2024-04-17 12:53:51][Debug] Image 'mra-4025066157051_4' download completed
[2024-04-17 12:53:56][Debug] Image 'mra-4025066157051_5' download completed
[2024-04-17 12:54:00][Debug] Image 'mra-4025066157051_6' download completed
[2024-04-17 12:54:05][Debug] Image 'mra-4025066157051_7' download completed
[2024-04-17 12:54:09][Debug] Image 'mra-4025066157051_8' download completed
[2024-04-17 12:54:14][Debug] Image 'mra-4025066157051_9' download completed
[2024-04-17 12:54:18][Debug] Image 'mra-4025066157051_10' download completed
[2024-04-17 12:54:21][Debug] Image 'mra-4025066157051_11' download completed
[2024-04-17 12:54:23][Debug] Image 'mra-4025066157051_12' download completed
[2024-04-17 12:54:25][Event] Product 'VSA-TYP C (30/18 CM) - Vario-Touring-part "VSA-C" incl. clamps all years' information crawling completed
[2024-04-17 12:54:38][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/5844/x-creen-touring-aufsatz-x-creen-touring-part-xcta-all-years?c=90006521* page
[2024-04-17 12:54:41][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:54:43][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:54:45][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:54:47][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:54:49][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:54:51][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:54:51][Error] Img size is under 50KB or cannot download image 'mra-4025066125043_1'
[2024-04-17 12:54:53][Debug] Image 'mra-4025066125043_2' download completed
[2024-04-17 12:54:56][Debug] Image 'mra-4025066125043_3' download completed
[2024-04-17 12:55:00][Debug] Image 'mra-4025066125043_4' download completed
[2024-04-17 12:55:03][Debug] Image 'mra-4025066125043_5' download completed
[2024-04-17 12:55:07][Debug] Image 'mra-4025066125043_6' download completed
[2024-04-17 12:55:11][Debug] Image 'mra-4025066125043_7' download completed
[2024-04-17 12:55:15][Debug] Image 'mra-4025066125043_8' download completed
[2024-04-17 12:55:19][Debug] Image 'mra-4025066125043_9' download completed
[2024-04-17 12:55:23][Debug] Image 'mra-4025066125043_10' download completed
[2024-04-17 12:55:25][Event] Product 'X-CREEN TOURING AUFSATZ - X-creen-touring-part "XCTA" all years' information crawling completed
[2024-04-17 12:55:30][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/5898/x-creen-sport-aufsatz-x-creen-sport-part-xcsa-all-years?c=90006521* page
[2024-04-17 12:55:33][Debug] Image 'mra-4025066139361_1' download completed
[2024-04-17 12:55:36][Debug] Image 'mra-4025066139361_2' download completed
[2024-04-17 12:55:39][Debug] Image 'mra-4025066139361_3' download completed
[2024-04-17 12:55:41][Event] Product 'X-CREEN-SPORT AUFSATZ - X-creen-sport-part "XCSA" all years' information crawling completed
[2024-04-17 12:55:41][Event] Current maker : YAMAHA, model : FZ 1, year : BJ 06-
[2024-04-17 12:55:43][Debug] Get *https://www.mrashop.de/com/cat/index/sCategory/90005756?p=1* page
[2024-04-17 12:55:46][Debug] Get *https://www.mrashop.de/com/cat/index/sCategory/90005756?p=2* page
[2024-04-17 12:55:47][Debug] Get *https://www.mrashop.de/com/cat/index/sCategory/90005756?p=3* page
[2024-04-17 12:55:59][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/7187/vsa-typ-a-30/19-cm-vario-touring-part-vsa.a-incl.-clamps-all-years?c=90006521* page
[2024-04-17 12:56:04][Debug] Image 'mra-4025066155040_1' download completed
[2024-04-17 12:56:09][Debug] Image 'mra-4025066155040_2' download completed
[2024-04-17 12:56:15][Debug] Image 'mra-4025066155040_3' download completed
[2024-04-17 12:56:19][Debug] Image 'mra-4025066155040_4' download completed
[2024-04-17 12:56:24][Debug] Image 'mra-4025066155040_5' download completed
[2024-04-17 12:56:29][Debug] Image 'mra-4025066155040_6' download completed
[2024-04-17 12:56:34][Debug] Image 'mra-4025066155040_7' download completed
[2024-04-17 12:56:39][Debug] Image 'mra-4025066155040_8' download completed
[2024-04-17 12:56:44][Debug] Image 'mra-4025066155040_9' download completed
[2024-04-17 12:56:49][Debug] Image 'mra-4025066155040_10' download completed
[2024-04-17 12:56:51][Debug] Image 'mra-4025066155040_11' download completed
[2024-04-17 12:56:54][Debug] Image 'mra-4025066155040_12' download completed
[2024-04-17 12:56:56][Event] Product 'VSA-TYP A (30/19 CM) - Vario-Touring-part "VSA.A" incl. clamps all years' information crawling completed
[2024-04-17 12:56:59][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/7189/vsa-typ-b-33/22-cm-vario-touring-part-vsa.b-incl.-clamps-all-years?c=90006521* page
[2024-04-17 12:57:04][Debug] Image 'mra-4025066155125_1' download completed
[2024-04-17 12:57:09][Debug] Image 'mra-4025066155125_2' download completed
[2024-04-17 12:57:14][Debug] Image 'mra-4025066155125_3' download completed
[2024-04-17 12:57:20][Debug] Image 'mra-4025066155125_4' download completed
[2024-04-17 12:57:25][Debug] Image 'mra-4025066155125_5' download completed
[2024-04-17 12:57:30][Debug] Image 'mra-4025066155125_6' download completed
[2024-04-17 12:57:35][Debug] Image 'mra-4025066155125_7' download completed
[2024-04-17 12:57:40][Debug] Image 'mra-4025066155125_8' download completed
[2024-04-17 12:57:45][Debug] Image 'mra-4025066155125_9' download completed
[2024-04-17 12:57:50][Debug] Image 'mra-4025066155125_10' download completed
[2024-04-17 12:57:53][Debug] Image 'mra-4025066155125_11' download completed
[2024-04-17 12:57:55][Debug] Image 'mra-4025066155125_12' download completed
[2024-04-17 12:57:57][Event] Product 'VSA-TYP B (33/22 CM) - Vario-Touring-part "VSA.B" incl. clamps all years' information crawling completed
[2024-04-17 12:58:00][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/7188/vsa-typ-c-30/18-cm-vario-touring-part-vsa-c-incl.-clamps-all-years?c=90006521* page
[2024-04-17 12:58:05][Debug] Image 'mra-4025066157051_1' download completed
[2024-04-17 12:58:09][Debug] Image 'mra-4025066157051_2' download completed
[2024-04-17 12:58:13][Debug] Image 'mra-4025066157051_3' download completed
[2024-04-17 12:58:18][Debug] Image 'mra-4025066157051_4' download completed
[2024-04-17 12:58:22][Debug] Image 'mra-4025066157051_5' download completed
[2024-04-17 12:58:26][Debug] Image 'mra-4025066157051_6' download completed
[2024-04-17 12:58:31][Debug] Image 'mra-4025066157051_7' download completed
[2024-04-17 12:58:35][Debug] Image 'mra-4025066157051_8' download completed
[2024-04-17 12:58:40][Debug] Image 'mra-4025066157051_9' download completed
[2024-04-17 12:58:44][Debug] Image 'mra-4025066157051_10' download completed
[2024-04-17 12:58:46][Debug] Image 'mra-4025066157051_11' download completed
[2024-04-17 12:58:49][Debug] Image 'mra-4025066157051_12' download completed
[2024-04-17 12:58:51][Event] Product 'VSA-TYP C (30/18 CM) - Vario-Touring-part "VSA-C" incl. clamps all years' information crawling completed
[2024-04-17 12:58:54][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/5844/x-creen-touring-aufsatz-x-creen-touring-part-xcta-all-years?c=90006521* page
[2024-04-17 12:58:56][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:58:58][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:59:00][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:59:02][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:59:04][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:59:06][Debug] Image 'mra-4025066125043_1' download failed
[2024-04-17 12:59:06][Error] Img size is under 50KB or cannot download image 'mra-4025066125043_1'
[2024-04-17 12:59:08][Debug] Image 'mra-4025066125043_2' download completed
[2024-04-17 12:59:11][Debug] Image 'mra-4025066125043_3' download completed
[2024-04-17 12:59:15][Debug] Image 'mra-4025066125043_4' download completed
[2024-04-17 12:59:19][Debug] Image 'mra-4025066125043_5' download completed
[2024-04-17 12:59:23][Debug] Image 'mra-4025066125043_6' download completed
[2024-04-17 12:59:27][Debug] Image 'mra-4025066125043_7' download completed
[2024-04-17 12:59:31][Debug] Image 'mra-4025066125043_8' download completed
[2024-04-17 12:59:35][Debug] Image 'mra-4025066125043_9' download completed
[2024-04-17 12:59:39][Debug] Image 'mra-4025066125043_10' download completed
[2024-04-17 12:59:41][Event] Product 'X-CREEN TOURING AUFSATZ - X-creen-touring-part "XCTA" all years' information crawling completed
[2024-04-17 12:59:44][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/atlantic-125200250300/bj-03/5898/x-creen-sport-aufsatz-x-creen-sport-part-xcsa-all-years?c=90006521* page
[2024-04-17 12:59:47][Debug] Image 'mra-4025066139361_1' download completed
[2024-04-17 12:59:50][Debug] Image 'mra-4025066139361_2' download completed
[2024-04-17 12:59:52][Debug] Image 'mra-4025066139361_3' download completed
[2024-04-17 12:59:55][Event] Product 'X-CREEN-SPORT AUFSATZ - X-creen-sport-part "XCSA" all years' information crawling completed
[2024-04-17 13:00:03][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/6247/customshield-customshield-cu-all-years?c=90005756* page
[2024-04-17 13:00:07][Debug] Image 'mra-4025066949977_1' download completed
[2024-04-17 13:00:12][Debug] Image 'mra-4025066949977_2' download completed
[2024-04-17 13:00:15][Debug] Image 'mra-4025066949977_3' download completed
[2024-04-17 13:00:19][Debug] Image 'mra-4025066949977_4' download completed
[2024-04-17 13:00:23][Debug] Image 'mra-4025066949977_5' download completed
[2024-04-17 13:00:27][Event] Product 'CUSTOMSHIELD - Customshield "CU" all years' information crawling completed
[2024-04-17 13:00:30][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/5438/highwayshield-highwayshield-hi-all-years?c=90005756* page
[2024-04-17 13:00:33][Debug] Image 'mra-4025066948024_1' download failed
[2024-04-17 13:00:35][Debug] Image 'mra-4025066948024_1' download failed
[2024-04-17 13:00:36][Debug] Image 'mra-4025066948024_1' download failed
[2024-04-17 13:00:38][Debug] Image 'mra-4025066948024_1' download failed
[2024-04-17 13:00:40][Debug] Image 'mra-4025066948024_1' download failed
[2024-04-17 13:00:42][Debug] Image 'mra-4025066948024_1' download failed
[2024-04-17 13:00:42][Error] Img size is under 50KB or cannot download image 'mra-4025066948024_1'
[2024-04-17 13:00:43][Debug] Image 'mra-4025066948024_2' download failed
[2024-04-17 13:00:45][Debug] Image 'mra-4025066948024_2' download failed
[2024-04-17 13:00:47][Debug] Image 'mra-4025066948024_2' download failed
[2024-04-17 13:00:48][Debug] Image 'mra-4025066948024_2' download failed
[2024-04-17 13:00:50][Debug] Image 'mra-4025066948024_2' download failed
[2024-04-17 13:00:52][Debug] Image 'mra-4025066948024_2' download failed
[2024-04-17 13:00:52][Error] Img size is under 50KB or cannot download image 'mra-4025066948024_2'
[2024-04-17 13:00:54][Event] Product 'HIGHWAYSHIELD - Highwayshield "HI" all years' information crawling completed
[2024-04-17 13:01:00][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/5647/racing-screen-for-naked-bike-racing-screen-for-naked-bikes-rnb-all-years?c=90005756* page
[2024-04-17 13:01:03][Debug] Image 'mra-4025066120659_1' download completed
[2024-04-17 13:01:06][Debug] Image 'mra-4025066120659_2' download completed
[2024-04-17 13:01:08][Debug] Image 'mra-4025066120659_3' download completed
[2024-04-17 13:01:10][Debug] Image 'mra-4025066120659_4' download completed
[2024-04-17 13:01:12][Debug] Image 'mra-4025066120659_5' download completed
[2024-04-17 13:01:14][Debug] Image 'mra-4025066120659_6' download completed
[2024-04-17 13:01:16][Debug] Image 'mra-4025066120659_7' download completed
[2024-04-17 13:01:18][Debug] Image 'mra-4025066120659_8' download completed
[2024-04-17 13:01:21][Debug] Image 'mra-4025066120659_9' download completed
[2024-04-17 13:01:23][Event] Product 'RACING-SCREEN FOR NAKED BIKE - Racing-Screen for Naked-Bikes "RNB" all years' information crawling completed
[2024-04-17 13:01:28][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/7114/roadshield-roadshield-ro-all-years?c=90005756* page
[2024-04-17 13:01:30][Debug] Image 'mra-4025066946075_1' download failed
[2024-04-17 13:01:32][Debug] Image 'mra-4025066946075_1' download failed
[2024-04-17 13:01:33][Debug] Image 'mra-4025066946075_1' download failed
[2024-04-17 13:01:35][Debug] Image 'mra-4025066946075_1' download failed
[2024-04-17 13:01:37][Debug] Image 'mra-4025066946075_1' download failed
[2024-04-17 13:01:39][Debug] Image 'mra-4025066946075_1' download failed
[2024-04-17 13:01:39][Error] Img size is under 50KB or cannot download image 'mra-4025066946075_1'
[2024-04-17 13:01:41][Debug] Image 'mra-4025066946075_2' download completed
[2024-04-17 13:01:44][Debug] Image 'mra-4025066946075_3' download completed
[2024-04-17 13:01:47][Debug] Image 'mra-4025066946075_4' download completed
[2024-04-17 13:01:49][Event] Product 'ROADSHIELD - Roadshield "RO" all years' information crawling completed
[2024-04-17 13:01:56][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/6496/roadshield-classic-roadshield-classic-roc-all-years?c=90005756* page
[2024-04-17 13:02:01][Debug] Image 'mra-4025066144273_1' download completed
[2024-04-17 13:02:05][Debug] Image 'mra-4025066144273_2' download completed
[2024-04-17 13:02:09][Debug] Image 'mra-4025066144273_3' download completed
[2024-04-17 13:02:13][Debug] Image 'mra-4025066144273_4' download completed
[2024-04-17 13:02:17][Debug] Image 'mra-4025066144273_5' download completed
[2024-04-17 13:02:20][Event] Product 'ROADSHIELD CLASSIC - Roadshield Classic "ROC" all years' information crawling completed
[2024-04-17 13:02:24][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/6995/speed-screen-for-naked-bike-speed-screen-for-naked-bikes-sps-all-years?c=90005756* page
[2024-04-17 13:02:26][Debug] Image 'mra-4025066115235_1' download failed
[2024-04-17 13:02:28][Debug] Image 'mra-4025066115235_1' download failed
[2024-04-17 13:02:29][Debug] Image 'mra-4025066115235_1' download failed
[2024-04-17 13:02:31][Debug] Image 'mra-4025066115235_1' download failed
[2024-04-17 13:02:33][Debug] Image 'mra-4025066115235_1' download failed
[2024-04-17 13:02:35][Debug] Image 'mra-4025066115235_1' download failed
[2024-04-17 13:02:35][Error] Img size is under 50KB or cannot download image 'mra-4025066115235_1'
[2024-04-17 13:02:37][Debug] Image 'mra-4025066115235_2' download completed
[2024-04-17 13:02:40][Event] Product 'SPEED-SCREEN FOR NAKED BIKE - Speed-Screen for Naked-Bikes "SPS" all years' information crawling completed
[2024-04-17 13:02:43][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/6426/stealth-shield-stealth-shield-sh-all-years?c=90005756* page
[2024-04-17 13:02:46][Debug] Image 'mra-4025066158881_1' download completed
[2024-04-17 13:02:48][Debug] Image 'mra-4025066158881_2' download completed
[2024-04-17 13:02:51][Debug] Image 'mra-4025066158881_3' download completed
[2024-04-17 13:02:54][Event] Product 'STEALTH SHIELD - Stealth Shield "SH" all years' information crawling completed
[2024-04-17 13:02:59][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/7590/streamline-streamline-sl-all-years?c=90005756* page
[2024-04-17 13:03:03][Debug] Image 'mra-4025066174775_1' download completed
[2024-04-17 13:03:07][Debug] Image 'mra-4025066174775_2' download completed
[2024-04-17 13:03:10][Debug] Image 'mra-4025066174775_3' download completed
[2024-04-17 13:03:14][Debug] Image 'mra-4025066174775_4' download completed
[2024-04-17 13:03:17][Debug] Image 'mra-4025066174775_5' download completed
[2024-04-17 13:03:18][Event] Product 'STREAMLINE - Streamline "SL" all years' information crawling completed
[2024-04-17 13:03:23][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/6069/streetshield-streetshield-st-all-years?c=90005756* page
[2024-04-17 13:03:26][Debug] Image 'mra-4025066944125_1' download completed
[2024-04-17 13:03:28][Debug] Image 'mra-4025066944125_2' download completed
[2024-04-17 13:03:31][Debug] Image 'mra-4025066944125_3' download completed
[2024-04-17 13:03:33][Event] Product 'STREETSHIELD - Streetshield "ST" all years' information crawling completed
[2024-04-17 13:03:40][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/7230/style-shield-style-shield-sy-all-years?c=90005756* page
[2024-04-17 13:03:45][Debug] Image 'mra-4025066164394_1' download completed
[2024-04-17 13:03:49][Debug] Image 'mra-4025066164394_2' download completed
[2024-04-17 13:03:52][Debug] Image 'mra-4025066164394_3' download completed
[2024-04-17 13:03:56][Debug] Image 'mra-4025066164394_4' download completed
[2024-04-17 13:04:00][Debug] Image 'mra-4025066164394_5' download completed
[2024-04-17 13:04:04][Debug] Image 'mra-4025066164394_6' download completed
[2024-04-17 13:04:04][Event] Product 'STYLE SHIELD - Style Shield "SY" all years' information crawling completed
[2024-04-17 13:04:08][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/5627/v-flow-x-creen-sport-typ-c-v-flow-x-creen-sport-c-all-years?c=90005756* page
[2024-04-17 13:04:11][Debug] Image 'mra-4025066140398_1' download completed
[2024-04-17 13:04:13][Debug] Image 'mra-4025066140398_2' download completed
[2024-04-17 13:04:16][Debug] Image 'mra-4025066140398_3' download completed
[2024-04-17 13:04:18][Event] Product 'V-FLOW X-CREEN SPORT TYP "C" - V-Flow X-Creen Sport "C" all years' information crawling completed
[2024-04-17 13:04:23][Debug] Get *https://www.mrashop.de/com/model-based-products/aprilia/125-classic/alle-bj/6123/v-flow-screen-typ-c-v-flow-screen-c-all-years?c=90005756* page
[2024-04-17 13:04:26][Debug] Image 'mra-4025066140367_1' download completed
[2024-04-17 13:04:28][Debug] Image 'mra-4025066140367_2' download completed
[2024-04-17 13:04:30][Debug] Image 'mra-4025066140367_3' download completed
[2024-04-17 13:04:33][Debug] Image 'mra-4025066140367_4' download completed
[2024-04-17 13:04:36][Debug] Image 'mra-4025066140367_5' download completed
[2024-04-17 13:04:38][Debug] Image 'mra-4025066140367_6' download completed
